"Dist Code","Year","State Code","State Name","Dist Name","JANUARY PERCIPITATION (Millimeters)","FEBRUARY PERCIPITATION (Millimeters)","MARCH PERCIPITATION (Millimeters)","APRIL PERCIPITATION (Millimeters)","MAY PERCIPITATION (Millimeters)","JUNE PERCIPITATION (Millimeters)","JULY PERCIPITATION (Millimeters)","AUGUST PERCIPITATION (Millimeters)","SEPTEMBER PERCIPITATION (Millimeters)","OCTOBER PERCIPITATION (Millimeters)","NOVEMBER PERCIPITATION (Millimeters)","DECEMBER PERCIPITATION (Millimeters)"
"704","1962","8","Orissa","Dhenkanal","115.77","83.58","59.34","46.45","38.36","71.27","243.83","243.83","243.83","243.83","192.85","149.39"
"704","1963","8","Orissa","Dhenkanal","0.16","0.48","19.92","61.56","111.09","161.64","255.71","326.19","289.99","291.55","7.39","0.0"
"704","1964","8","Orissa","Dhenkanal","0.6","24.69","6.61","47.92","81.45","110.44","486.98","336.57","254.58","94.89","12.37","0.1"
"704","1965","8","Orissa","Dhenkanal","11.38","13.97","32.7","42.53","25.97","88.86","406.48","264.45","242.41","106.5","0.06","3.91"
"704","1966","8","Orissa","Dhenkanal","138.58","101.56","66.82","50.78","41.22","101.48","238.06","243.83","243.83","235.16","225.69","178.43"
"704","1967","8","Orissa","Dhenkanal","57.28","0.05","66.83","68.14","11.73","207.72","395.41","291.71","273.57","38.82","1.12","4.93"
"704","1968","8","Orissa","Dhenkanal","27.82","44.46","38.98","10.64","9.19","297.09","360.99","160.96","273.72","361.45","55.93","0.2"
"704","1969","8","Orissa","Dhenkanal","3.35","0.67","22.06","12.64","60.15","105.49","416.69","326.39","222.47","75.27","57.95","3.07"
"704","1970","8","Orissa","Dhenkanal","119.17","91.93","69.92","52.41","42.25","239.99","243.83","243.83","243.83","243.83","192.04","149.04"
"704","1971","8","Orissa","Dhenkanal","113.77","95.69","64.4","49.44","40.35","243.83","243.83","243.83","243.83","243.83","192.78","150.16"
"704","1972","8","Orissa","Dhenkanal","111.81","85.16","59.81","46.73","38.55","32.92","148.66","243.83","243.83","235.4","185.33","139.95"
"704","1973","8","Orissa","Dhenkanal","98.52","65.99","50.3","40.91","34.59","30.02","243.73","243.83","243.83","243.83","199.82","170.18"
"704","1974","8","Orissa","Dhenkanal","0.22","0.6","93.13","8.05","37.92","125.93","245.86","316.7","239.96","226.84","21.4","0.01"
"704","1975","8","Orissa","Dhenkanal","3.52","18.96","21.19","14.65","28.0","289.73","259.78","339.1","229.05","194.31","39.22","0.0"
"704","1976","8","Orissa","Dhenkanal","0.06","9.94","19.15","36.92","63.93","93.65","387.84","514.21","166.11","69.13","49.82","0.09"
"704","1977","8","Orissa","Dhenkanal","2.96","8.79","0.24","46.47","113.39","194.55","430.21","331.07","293.14","88.72","71.92","4.49"
"704","1978","8","Orissa","Dhenkanal","4.06","19.57","48.34","40.79","67.06","130.69","336.02","232.22","261.21","184.62","14.59","36.82"
"704","1979","8","Orissa","Dhenkanal","4.06","39.19","2.83","76.14","26.73","123.27","270.43","184.75","192.79","79.55","9.24","7.85"
"704","1980","8","Orissa","Dhenkanal","35.7","44.62","30.75","27.27","54.79","341.88","371.1","263.42","326.9","124.24","2.05","8.32"
"704","1981","8","Orissa","Dhenkanal","13.28","18.64","64.68","56.04","134.69","130.57","271.4","255.12","377.97","17.46","0.25","20.41"
"704","1982","8","Orissa","Dhenkanal","0.44","50.04","66.81","29.99","35.72","195.84","200.03","391.45","208.01","52.75","27.71","0.23"
"704","1983","8","Orissa","Dhenkanal","2.08","102.44","27.95","46.75","90.13","152.68","258.65","409.25","253.79","164.96","3.04","9.78"
"704","1984","8","Orissa","Dhenkanal","12.98","19.18","0.16","26.64","30.04","262.54","380.61","492.42","190.98","70.41","0.87","0.36"
"704","1985","8","Orissa","Dhenkanal","16.65","39.17","3.17","18.21","32.19","157.18","287.8","365.16","285.55","274.39","1.4","0.0"
"704","1986","8","Orissa","Dhenkanal","40.73","19.27","5.68","64.06","77.36","285.14","429.26","311.3","259.88","159.06","156.33","11.66"
"704","1987","8","Orissa","Dhenkanal","5.04","1.64","6.72","32.98","53.66","70.91","290.85","274.85","139.01","108.63","55.63","3.74"
"704","1988","8","Orissa","Dhenkanal","0.47","21.02","28.5","42.46","75.89","172.64","432.66","177.18","315.79","92.65","15.67","0.45"
"704","1989","8","Orissa","Dhenkanal","0.4","1.0","10.14","6.16","158.44","295.0","463.06","315.13","238.82","62.56","2.27","1.92"
"704","1990","8","Orissa","Dhenkanal","0.19","56.41","88.74","71.19","96.37","227.65","378.32","339.99","195.8","138.47","25.69","1.37"
"704","1991","8","Orissa","Dhenkanal","69.82","4.2","23.97","23.6","20.5","159.41","525.4","326.73","179.67","115.26","65.96","6.67"
"704","1992","8","Orissa","Dhenkanal","15.3","38.39","0.0","10.51","170.61","168.36","377.31","309.17","227.63","139.91","6.77","0.0"
"704","1993","8","Orissa","Dhenkanal","4.08","1.86","13.21","79.61","49.95","253.15","312.93","373.79","229.46","109.35","15.02","0.0"
"704","1994","8","Orissa","Dhenkanal","4.08","41.13","2.37","58.93","30.51","176.11","305.56","395.74","234.68","125.97","6.57","0.0"
"704","1995","8","Orissa","Dhenkanal","32.83","19.57","27.64","8.49","69.92","88.95","251.99","176.42","313.62","300.85","128.77","0.01"
"704","1996","8","Orissa","Dhenkanal","37.0","7.49","1.89","39.92","26.55","185.92","198.52","196.92","80.9","102.88","6.7","0.2"
"704","1997","8","Orissa","Dhenkanal","45.17","7.67","43.85","118.26","34.24","154.95","280.83","576.57","299.26","34.04","22.86","27.89"
"704","1998","8","Orissa","Dhenkanal","17.87","46.85","66.23","91.55","51.54","211.97","333.64","231.28","311.64","304.08","84.91","0.0"
"704","1999","8","Orissa","Dhenkanal","0.0","0.71","0.56","0.31","169.51","217.14","273.76","374.93","261.84","176.86","13.05","0.0"
"704","2000","8","Orissa","Dhenkanal","1.05","25.91","0.78","15.6","74.28","239.86","243.22","115.21","91.99","52.38","4.35","0.0"
"704","2001","8","Orissa","Dhenkanal","0.0","0.47","46.5","16.72","94.53","404.98","245.02","317.72","175.74","144.54","45.63","0.18"
"704","2002","8","Orissa","Dhenkanal","51.2","0.9","9.91","19.65","111.61","192.31","366.81","357.65","225.41","76.94","30.02","0.0"
"704","2003","8","Orissa","Dhenkanal","1.37","25.01","42.9","7.55","21.8","289.68","324.67","345.49","261.9","414.64","10.75","17.65"
"704","2004","8","Orissa","Dhenkanal","11.05","4.58","2.1","101.01","42.03","143.58","202.46","270.11","211.39","215.93","0.17","0.0"
"704","2005","8","Orissa","Dhenkanal","17.76","1.98","58.01","43.94","81.69","157.44","289.27","255.8","505.47","231.56","0.95","0.49"
"704","2006","8","Orissa","Dhenkanal","0.0","0.0","28.54","41.33","109.55","242.33","406.95","569.09","350.68","83.07","11.4","0.0"
"704","2007","8","Orissa","Dhenkanal","0.0","88.89","3.77","44.14","70.81","180.49","250.5","376.36","499.25","80.42","15.03","0.18"
"704","2008","8","Orissa","Dhenkanal","39.3","44.8","9.87","58.75","117.77","427.45","243.96","320.27","480.31","37.36","3.38","0.0"
"704","2009","8","Orissa","Dhenkanal","0.54","0.0","3.33","0.11","99.51","90.39","443.13","313.45","226.88","106.06","26.25","0.21"
"704","2010","8","Orissa","Dhenkanal","6.37","1.93","5.52","2.61","206.59","227.5","269.67","265.99","321.18","158.76","37.14","29.59"
"704","2011","8","Orissa","Dhenkanal","0.0","44.03","3.54","41.12","143.5","275.19","346.98","395.82","332.36","31.79","0.0","0.0"
"704","2012","8","Orissa","Dhenkanal","44.21","1.17","0.05","108.29","24.3","197.51","444.68","243.13","183.12","61.65","102.22","1.65"
"704","2013","8","Orissa","Dhenkanal","2.15","5.25","1.84","65.37","68.13","298.39","291.38","175.7","310.57","320.85","0.94","0.0"
"704","2014","8","Orissa","Dhenkanal","4.6","45.72","67.06","90.96","186.52","111.25","390.55","214.45","385.53","116.79","0.06","0.01"
"704","2015","8","Orissa","Dhenkanal","19.66","19.93","31.47","134.86","53.65","120.14","279.3","268.52","145.32","65.83","34.22","6.64"
"704","2016","8","Orissa","Dhenkanal","6.63","55.35","21.67","19.05","117.93","259.83","278.94","294.59","250.1","93.86","30.7","0.0"
"704","2017","8","Orissa","Dhenkanal","3.46","0.17","49.24","41.96","47.94","143.13","417.88","283.01","260.96","209.4","39.53","20.29"
"704","2018","8","Orissa","Dhenkanal","0.11","1.78","2.02","57.23","170.24","217.72","544.79","300.86","354.2","139.86","1.82","6.02"
"704","2019","8","Orissa","Dhenkanal","4.5","23.62","14.45","26.63","225.25","152.47","322.69","433.72","385.68","337.27","2.65","8.55"
"704","2020","8","Orissa","Dhenkanal","55.12","117.04","37.72","112.94","79.81","185.13","258.65","625.06","218.29","192.98","1.79","0.01"
"704","2021","8","Orissa","Dhenkanal","3.07","0.76","1.85","13.06","255.02","168.43","213.8","185.73","391.49","109.85","38.26","42.65"
"704","2022","8","Orissa","Dhenkanal","102.61","7.34","0.94","7.37","29.02","107.42","282.01","487.64","191.68","190.88","2.17","0.47"
"704","2023","8","Orissa","Dhenkanal","4.3","1.8","36.96","57.5","32.1","229.94","257.71","266.82","409.27","102.83","3.62","6.5"
"705","1958","8","Orissa","Ganjam","24.85","22.11","8.87","52.79","16.2","99.21","414.55","214.02","286.57","392.83","144.69","0.0"
"705","1959","8","Orissa","Ganjam","21.62","23.17","0.23","24.35","51.37","178.14","326.82","187.28","169.24","335.02","0.0","4.39"
"705","1960","8","Orissa","Ganjam","0.08","0.0","22.54","4.21","37.45","188.35","372.04","234.14","188.56","176.81","1.41","8.45"
"705","1961","8","Orissa","Ganjam","37.73","64.31","7.72","4.54","65.85","194.22","282.05","308.7","337.16","262.72","14.42","0.88"
"705","1962","8","Orissa","Ganjam","157.77","120.81","85.99","64.16","51.36","52.41","273.53","272.76","292.26","292.26","241.59","194.37"
"705","1963","8","Orissa","Ganjam","0.02","0.03","11.18","88.63","71.68","151.28","230.02","254.27","248.56","480.46","3.87","0.0"
"705","1964","8","Orissa","Ganjam","0.98","19.0","4.33","35.99","61.74","130.85","338.17","324.44","309.99","138.49","15.21","1.25"
"705","1965","8","Orissa","Ganjam","11.5","5.74","35.26","31.58","22.41","60.98","421.88","229.93","222.71","124.82","1.85","15.8"
"705","1966","8","Orissa","Ganjam","193.63","147.2","94.16","67.92","53.74","86.95","210.27","250.37","276.22","285.65","287.35","233.15"
"705","1967","8","Orissa","Ganjam","54.03","0.0","106.75","37.41","5.43","199.07","343.55","208.4","229.64","35.69","1.64","31.88"
"705","1968","8","Orissa","Ganjam","36.77","26.56","32.93","17.32","12.99","262.35","320.49","79.69","259.95","462.21","79.03","0.84"
"705","1969","8","Orissa","Ganjam","0.18","0.03","26.26","3.52","82.06","115.16","395.89","205.03","218.41","112.86","112.11","13.29"
"705","1970","8","Orissa","Ganjam","182.09","140.64","121.59","81.35","64.32","239.83","282.54","292.26","277.65","290.35","232.84","185.89"
"705","1971","8","Orissa","Ganjam","142.15","122.33","81.85","63.34","51.04","190.11","232.24","273.25","288.79","292.26","233.55","187.13"
"705","1972","8","Orissa","Ganjam","144.58","115.44","77.34","59.16","48.24","41.08","126.3","214.39","285.23","291.58","248.07","194.91"
"705","1973","8","Orissa","Ganjam","146.13","102.91","74.98","57.76","47.32","40.39","225.46","283.54","282.93","292.26","243.74","207.42"
"705","1974","8","Orissa","Ganjam","0.0","4.12","84.47","6.93","27.14","153.62","177.3","258.32","228.47","305.44","29.36","0.0"
"705","1975","8","Orissa","Ganjam","0.59","11.26","10.96","9.84","45.35","326.03","223.61","296.01","241.26","345.98","48.25","0.0"
"705","1976","8","Orissa","Ganjam","0.0","5.76","14.1","54.77","50.69","85.08","373.5","415.42","157.96","116.08","143.53","1.14"
"705","1977","8","Orissa","Ganjam","1.72","0.22","0.43","45.49","84.22","163.41","318.84","282.75","292.41","139.75","118.2","3.05"
"705","1978","8","Orissa","Ganjam","24.53","22.79","30.61","34.94","51.96","177.77","338.94","262.7","218.83","195.35","28.41","40.27"
"705","1979","8","Orissa","Ganjam","24.53","53.16","1.35","48.08","68.87","146.34","209.77","140.47","238.53","104.76","49.98","8.95"
"705","1980","8","Orissa","Ganjam","22.86","19.42","14.25","16.1","40.42","338.1","336.94","244.74","282.02","171.68","20.85","8.65"
"705","1981","8","Orissa","Ganjam","17.23","3.92","63.46","30.62","75.63","134.0","219.58","253.52","409.52","50.64","3.19","14.72"
"705","1982","8","Orissa","Ganjam","0.16","22.76","33.4","37.26","23.39","162.96","288.85","261.85","231.77","213.3","33.13","0.1"
"705","1983","8","Orissa","Ganjam","0.83","80.24","15.53","18.36","55.76","197.66","245.25","346.72","221.6","185.62","7.37","11.85"
"705","1984","8","Orissa","Ganjam","9.8","26.2","0.79","14.74","48.55","217.28","331.68","340.24","180.22","73.74","4.69","1.76"
"705","1985","8","Orissa","Ganjam","30.13","25.38","2.59","9.72","23.45","187.47","239.76","335.44","262.29","410.39","8.79","0.5"
"705","1986","8","Orissa","Ganjam","48.56","22.62","6.46","47.56","56.33","249.48","318.42","357.98","218.73","171.29","224.0","20.29"
"705","1987","8","Orissa","Ganjam","5.51","0.11","10.12","21.63","55.58","66.69","200.65","190.19","100.78","172.67","75.31","4.45"
"705","1988","8","Orissa","Ganjam","0.02","10.72","13.04","36.29","73.79","108.98","424.75","138.3","353.21","134.73","7.6","0.55"
"705","1989","8","Orissa","Ganjam","0.02","0.06","37.17","4.35","126.52","236.08","463.04","308.29","225.43","44.46","0.26","0.58"
"705","1990","8","Orissa","Ganjam","1.13","76.67","94.19","43.58","66.26","184.99","261.78","370.28","179.56","231.85","40.73","11.92"
"705","1991","8","Orissa","Ganjam","63.85","0.51","17.84","16.36","26.17","184.95","432.03","236.56","234.79","181.81","132.07","2.92"
"705","1992","8","Orissa","Ganjam","17.16","18.82","0.0","7.78","145.06","152.36","349.44","296.95","243.98","204.13","54.62","0.0"
"705","1993","8","Orissa","Ganjam","2.54","0.0","9.08","61.18","46.55","219.99","247.79","295.94","229.03","185.85","10.9","0.0"
"705","1994","8","Orissa","Ganjam","0.44","24.01","0.41","39.09","38.84","128.31","327.08","310.18","231.1","193.48","21.06","0.0"
"705","1995","8","Orissa","Ganjam","49.97","8.64","35.8","11.06","63.82","90.58","236.67","148.84","264.06","471.75","158.58","0.0"
"705","1996","8","Orissa","Ganjam","36.73","5.76","3.14","35.51","23.54","233.06","163.91","174.58","105.11","180.31","13.18","2.63"
"705","1997","8","Orissa","Ganjam","45.03","3.34","55.84","85.62","23.31","126.87","221.4","419.55","288.74","36.7","48.77","41.85"
"705","1998","8","Orissa","Ganjam","22.89","52.61","50.22","67.48","43.69","196.75","329.58","207.58","324.01","407.48","129.01","0.0"
"705","1999","8","Orissa","Ganjam","0.16","0.06","0.24","0.0","139.53","209.68","189.65","301.11","189.01","208.34","13.62","0.0"
"705","2000","8","Orissa","Ganjam","0.0","34.6","0.0","7.98","54.51","275.02","217.04","165.16","91.8","82.76","3.39","0.0"
"705","2001","8","Orissa","Ganjam","0.0","0.02","4.2","17.05","79.35","304.61","204.73","297.71","190.07","200.0","89.41","1.37"
"705","2002","8","Orissa","Ganjam","60.34","0.07","8.12","35.21","82.03","170.73","282.27","306.75","166.82","100.03","25.57","0.0"
"705","2003","8","Orissa","Ganjam","8.36","19.4","53.76","3.68","18.96","205.38","329.87","304.75","233.53","628.56","10.16","31.48"
"705","2004","8","Orissa","Ganjam","31.96","6.5","0.54","71.22","39.78","150.39","211.46","213.17","162.43","288.43","1.41","0.0"
"705","2005","8","Orissa","Ganjam","22.85","8.03","45.39","29.95","71.43","141.85","256.92","181.43","501.77","395.05","5.74","0.06"
"705","2006","8","Orissa","Ganjam","0.0","0.0","35.6","62.74","84.63","204.4","362.18","434.9","341.69","94.84","51.5","0.0"
"705","2007","8","Orissa","Ganjam","0.0","60.67","0.29","31.32","40.94","174.59","185.0","305.32","432.55","143.07","20.91","1.49"
"705","2008","8","Orissa","Ganjam","38.37","36.93","7.5","40.23","89.53","352.48","237.8","258.62","458.73","37.75","5.93","0.0"
"705","2009","8","Orissa","Ganjam","0.06","0.0","5.06","0.74","90.18","83.25","403.32","256.35","193.78","151.59","30.13","0.04"
"705","2010","8","Orissa","Ganjam","15.21","2.26","10.92","8.93","164.85","206.71","276.5","255.49","324.56","268.67","84.53","39.06"
"705","2011","8","Orissa","Ganjam","0.0","33.66","1.64","32.23","133.76","92.79","295.95","312.72","322.33","29.17","0.01","0.0"
"705","2012","8","Orissa","Ganjam","47.75","0.05","0.44","87.08","30.87","172.23","415.06","232.31","202.41","83.78","153.17","0.11"
"705","2013","8","Orissa","Ganjam","1.06","3.2","0.16","54.91","53.12","304.56","236.6","117.07","269.24","504.6","4.29","0.0"
"705","2014","8","Orissa","Ganjam","0.45","8.36","68.43","72.12","149.39","100.58","342.16","180.9","404.87","180.96","0.94","0.0"
"705","2015","8","Orissa","Ganjam","18.86","13.66","40.96","97.04","66.47","147.68","193.52","236.64","218.87","74.96","51.47","8.3"
"705","2016","8","Orissa","Ganjam","5.62","26.76","58.51","19.72","89.46","275.13","280.96","218.16","267.33","194.18","22.15","0.54"
"705","2017","8","Orissa","Ganjam","1.21","1.42","26.41","30.78","54.52","147.23","342.73","257.37","274.43","298.18","43.72","22.49"
"705","2018","8","Orissa","Ganjam","1.12","1.42","3.19","51.22","137.31","172.83","453.74","284.22","350.66","169.15","2.96","11.16"
"705","2019","8","Orissa","Ganjam","2.87","6.57","13.6","17.16","188.75","99.28","282.19","346.04","481.38","420.43","1.43","10.22"
"705","2020","8","Orissa","Ganjam","36.99","71.59","38.74","54.35","37.72","215.52","272.47","394.85","221.59","470.69","31.92","0.02"
"705","2021","8","Orissa","Ganjam","6.4","0.25","2.69","21.78","89.74","186.77","299.8","181.53","467.58","141.86","84.08","62.78"
"705","2022","8","Orissa","Ganjam","78.0","1.7","0.55","12.21","50.8","117.56","320.88","432.32","255.13","234.65","2.32","0.42"
"705","2023","8","Orissa","Ganjam","15.28","0.35","42.27","73.99","46.44","78.96","328.69","232.11","463.05","49.67","17.54","16.1"
"706","1958","8","Orissa","Kalahandi","9.19","6.23","9.81","59.26","28.29","97.89","483.2","328.22","322.86","157.83","35.51","0.0"
"706","1959","8","Orissa","Kalahandi","17.6","18.21","0.23","27.04","30.57","248.68","435.06","295.44","256.53","115.9","0.0","3.68"
"706","1960","8","Orissa","Kalahandi","1.76","0.0","21.93","13.81","44.78","224.77","417.18","307.69","221.53","80.97","0.68","6.45"
"706","1961","8","Orissa","Kalahandi","13.4","45.75","21.14","13.92","50.74","240.43","369.27","376.42","318.56","134.47","13.26","1.1"
